Year,BTUs,Column_Order,Sector
2022,15.556,3,Small-Scale Solar Energy Consumption for Electricity: Commercial Sector
1989,0.002,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1989,0.002,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1989,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1989,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1989,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1989,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1989,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1989,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1989,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1989,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1989,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1989,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1990,0.002,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1990,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1990,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1990,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1990,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1990,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1990,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1990,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1990,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1990,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1990,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1990,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1991,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1991,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1991,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1991,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1991,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1991,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1991,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1991,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1991,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1991,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1991,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1991,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1992,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1992,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1992,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1992,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1992,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1992,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1992,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1992,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1992,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1992,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1992,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1992,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1993,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1993,0.003,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1993,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1993,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1993,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1993,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1993,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1993,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1993,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1993,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1993,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1993,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1994,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1994,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1994,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1994,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1994,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1994,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1994,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1994,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1994,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1994,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1994,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1994,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1995,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1995,0.004,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1995,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1995,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1995,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1995,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1995,0.008,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1995,0.008,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1995,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1995,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1995,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1995,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1996,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1996,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1996,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1996,0.008,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1996,0.009,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1996,0.009,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1996,0.009,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1996,0.009,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1996,0.008,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1996,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1996,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1996,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1997,0.005,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1997,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1997,0.008,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1997,0.009,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1997,0.009,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1997,0.01,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1997,0.01,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1997,0.01,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1997,0.009,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1997,0.008,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1997,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1997,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1998,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1998,0.006,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1998,0.009,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1998,0.01,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1998,0.011,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1998,0.011,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1998,0.011,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1998,0.011,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1998,0.01,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1998,0.009,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1998,0.008,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1998,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1999,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1999,0.007,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1999,0.01,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1999,0.011,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1999,0.012,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1999,0.013,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1999,0.013,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1999,0.013,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1999,0.012,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1999,0.011,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1999,0.009,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
1999,0.008,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2000,0.008,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2000,0.008,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2000,0.012,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2000,0.013,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2000,0.014,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2000,0.014,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2000,0.015,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2000,0.015,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2000,0.013,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2000,0.012,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2000,0.01,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2000,0.01,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2001,0.01,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2001,0.01,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2001,0.014,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2001,0.016,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2001,0.017,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2001,0.017,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2001,0.018,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2001,0.018,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2001,0.016,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2001,0.015,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2001,0.012,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2001,0.012,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2002,0.011,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2002,0.012,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2002,0.016,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2002,0.018,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2002,0.02,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2002,0.02,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2002,0.021,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2002,0.021,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2002,0.019,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2002,0.017,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2002,0.014,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2002,0.014,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2003,0.013,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2003,0.014,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
2003,0.019,4,Small-Scale Solar Energy Consumption for Electricity: Industrial Sector
